C0_hist_0_0,C0_hist_0_1,C0_hist_0_2,C0_hist_0_3,C0_hist_0_4,C0_hist_1_0,C0_hist_1_1,C0_hist_1_2,C0_hist_1_3,C0_hist_1_4,C0_hist_2_0,C0_hist_2_1,C0_hist_2_2,C0_hist_2_3,C0_hist_2_4,C0_hist_3_0,C0_hist_3_1,C0_hist_3_2,C0_hist_3_3,C0_hist_3_4,C0_hist_4_0,C0_hist_4_1,C0_hist_4_2,C0_hist_4_3,C0_hist_4_4,GS_hist_0_0,GS_hist_0_1,GS_hist_0_2,GS_hist_0_3,GS_hist_0_4,GS_hist_1_0,GS_hist_1_1,GS_hist_1_2,GS_hist_1_3,GS_hist_1_4,GS_hist_2_0,GS_hist_2_1,GS_hist_2_2,GS_hist_2_3,GS_hist_2_4,GS_hist_3_0,GS_hist_3_1,GS_hist_3_2,GS_hist_3_3,GS_hist_3_4,GS_hist_4_0,GS_hist_4_1,GS_hist_4_2,GS_hist_4_3,GS_hist_4_4,RCS_hist_0_0,RCS_hist_0_1,RCS_hist_0_2,RCS_hist_0_3,RCS_hist_0_4,RCS_hist_1_0,RCS_hist_1_1,RCS_hist_1_2,RCS_hist_1_3,RCS_hist_1_4,RCS_hist_2_0,RCS_hist_2_1,RCS_hist_2_2,RCS_hist_2_3,RCS_hist_2_4,RCS_hist_3_0,RCS_hist_3_1,RCS_hist_3_2,RCS_hist_3_3,RCS_hist_3_4,RCS_hist_4_0,RCS_hist_4_1,RCS_hist_4_2,RCS_hist_4_3,RCS_hist_4_4,frozen_Corrected_by_CH_pixels,frozen_Harmed_by_CH_pixels,frozen_Stable_Correct_pixels,frozen_Still_Wrong_pixels,frozen_top20_pixels,image_id
49351,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49351,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49351,0,0,0,0,825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5302,143,41085,3646,6200,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+155
5693,5026,0,0,0,1466,37991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5701,5018,0,0,0,2073,37384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5707,5012,0,0,0,2251,37206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7219,5005,23285,14667,13227,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+156
18738,19230,0,0,0,0,12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18897,19071,0,0,0,0,12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18959,19009,0,0,0,0,12208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3394,2819,30009,13954,8794,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+157
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4843,0,45333,0,5259,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+158
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3987,0,44879,1310,4913,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+159
36078,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13863,36078,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13863,36078,0,0,0,0,235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13863,852,106,34921,434,1074,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+16
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3117,0,47059,0,1494,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+160
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1063,0,49113,0,1191,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+161
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,916,0,49260,0,1473,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+162
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5470,0,44706,0,2765,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+163
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3024,0,46504,648,4581,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+164
6433,16305,0,0,0,3121,24317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6481,16257,0,0,0,3016,24422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6491,16247,0,0,0,3061,24377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4010,1629,28902,15635,10468,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+165
50165,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50165,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50165,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3370,567,43367,2872,3458,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+166
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1292,0,48884,0,2197,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+167
47359,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47359,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47359,0,0,0,0,2817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3472,258,43754,2692,2178,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+168
14494,488,0,0,0,1177,34017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14443,539,0,0,0,1687,33507,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14402,580,0,0,0,2228,32966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9701,987,35804,3684,11755,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+169
48644,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,48644,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,48644,0,0,0,0,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1159,3860,86,44686,385,3660,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+17
24004,3905,0,0,0,3490,18777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24085,3824,0,0,0,3455,18812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23413,4496,0,0,0,3337,18930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5835,1314,37225,5802,9762,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+170
47336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,47336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,47336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2840,4181,0,41405,1750,3442,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+171
34910,9019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6247,34759,9170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6247,33968,9961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6247,6208,132,35519,2070,4371,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+172
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4099,0,46077,0,3077,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+173
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4288,0,45678,210,7237,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+174
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2436,0,47189,551,2308,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+175
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5115,1571,35217,8273,10047,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+176
36399,0,0,0,0,13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36399,0,0,0,0,13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36399,0,0,0,0,13777,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3389,4017,21649,21121,15856,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+177
30792,0,0,0,0,19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30792,0,0,0,0,19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30792,0,0,0,0,19384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2755,4787,26009,16625,10322,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+178
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2690,0,47484,2,3430,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+179
0,0,0,0,0,0,0,0,3943,0,0,0,0,0,0,16,0,0,34249,0,0,0,0,0,11968,0,0,0,0,0,0,0,0,3943,0,0,0,0,0,0,16,0,0,34249,0,0,0,0,0,11968,0,0,0,0,0,0,0,0,3943,0,0,0,0,0,0,16,0,0,34249,0,0,0,0,0,11968,20794,1200,12569,3645,28988,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+18
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,385,0,49791,0,895,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+180
48271,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48271,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48271,0,0,0,0,1905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545,37,45231,363,4434,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+181
17534,4194,0,0,0,2325,26123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17862,3866,0,0,0,2285,26163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18035,3693,0,0,0,2445,26003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6645,1074,36801,5656,10948,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+182
50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,50157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,1925,815,41576,5841,3903,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+183
25639,14437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,24575,15501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,24152,15924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10100,3458,1416,22154,13048,7033,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+184
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8254,0,40981,941,3978,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+185
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4432,0,45675,69,4711,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+186
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,962,0,49214,0,1015,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+187
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5006,0,45125,45,3017,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+188
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5188,42,42136,2810,6066,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+189
0,0,0,0,0,0,0,0,5253,0,0,0,0,0,0,0,0,0,13057,0,0,0,0,0,31866,0,0,0,0,0,0,0,0,5253,0,0,0,0,0,0,0,0,0,13057,0,0,0,0,0,31866,0,0,0,0,0,0,0,0,5253,0,0,0,0,0,0,0,0,0,13057,0,0,0,0,0,31866,5307,1083,6429,5491,10023,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+19
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3593,0,46583,0,3071,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+190
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3290,0,46886,0,2621,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+191
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,811,0,49365,0,884,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+192
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1623,0,48553,0,2592,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+193
50172,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50172,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50172,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1898,0,46928,1350,3191,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+194
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913,0,44474,789,3095,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+195
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5918,254,35951,8053,9697,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+196
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6425,3051,28896,11804,9024,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+197
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1601,0,48531,44,1557,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+198
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1346,0,48830,0,486,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+199
0,0,0,9441,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,37948,0,0,0,0,0,1579,0,0,0,9441,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,37948,0,0,0,0,0,1579,0,0,0,9441,0,0,0,0,1208,0,0,0,0,0,0,0,0,0,37948,0,0,0,0,0,1579,16175,5049,21464,5909,33105,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+2
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,20513,0,28614,1049,27663,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+20
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1013,0,49163,0,725,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+200
50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5992,1020,35572,7592,9217,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+201
17831,4726,0,0,0,2730,24889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17807,4750,0,0,0,2909,24710,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17955,4602,0,0,0,3912,23707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8067,1612,33556,6941,10637,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+202
24475,4636,0,0,0,0,21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24777,4334,0,0,0,0,21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24890,4221,0,0,0,0,21065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2217,1777,44104,2078,4592,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+203
23215,897,0,0,0,1906,24158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23261,851,0,0,0,1824,24240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23308,804,0,0,0,1762,24302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2842,1457,43864,2013,12391,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+204
25609,707,0,0,0,2335,21525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25606,710,0,0,0,2319,21541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25520,796,0,0,0,2159,21701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2723,832,44302,2319,4751,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+205
26832,7254,0,0,0,0,16090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26830,7256,0,0,0,0,16090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26837,7249,0,0,0,3,16087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3665,1820,40209,4482,4124,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+206
16020,13341,0,0,0,0,20815,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16059,13302,0,0,0,1,20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15883,13478,0,0,0,1,20814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3985,1525,33590,11076,9691,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+207
28456,5867,0,0,0,0,15853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28537,5786,0,0,0,0,15853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28562,5761,0,0,0,0,15853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3988,1592,40940,3656,5475,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+208
25354,11808,0,0,0,0,10734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,25433,11729,0,0,0,0,10734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,25141,12021,0,0,0,0,10734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2280,3337,1806,32258,10495,6566,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+209
0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,304,0,0,49433,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,176,0,0,49561,0,0,0,0,0,0,0,0,0,439,0,0,0,0,0,0,0,0,0,0,0,176,0,0,49561,0,0,0,0,0,0,28600,315,14843,6418,37759,TCGA-GM-A3XL-DX1_xmin29910_ymin15820_MPP-0.2500+21
