index,image_name,source_group,fold
913,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+128,TCGA-OL-A5D7-DX1,2
915,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+7,TCGA-OL-A5D7-DX1,2
917,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+98,TCGA-LL-A740-DX1,2
928,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+148,TCGA-OL-A5D7-DX1,2
935,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+234,TCGA-OL-A5D7-DX1,2
938,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+69,TCGA-LL-A441-DX1,2
940,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+254,TCGA-OL-A5D7-DX1,2
943,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+110,TCGA-EW-A1PB-DX1,2
945,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+20,TCGA-OL-A5D7-DX1,2
959,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+158,TCGA-EW-A1PB-DX1,2
961,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+182,TCGA-EW-A1PB-DX1,2
964,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+135,TCGA-OL-A5D7-DX1,2
965,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+123,TCGA-OL-A5D7-DX1,2
969,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+152,TCGA-OL-A5D7-DX1,2
971,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+40,TCGA-LL-A740-DX1,2
972,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+31,TCGA-OL-A5D7-DX1,2
973,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+154,TCGA-OL-A5D7-DX1,2
980,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+9,TCGA-EW-A1PB-DX1,2
989,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+160,TCGA-OL-A5D7-DX1,2
990,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+14,TCGA-EW-A1PB-DX1,2
996,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+55,TCGA-OL-A5D7-DX1,2
997,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+82,TCGA-LL-A441-DX1,2
1007,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+23,TCGA-LL-A740-DX1,2
1008,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+13,TCGA-LL-A740-DX1,2
1020,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+29,TCGA-LL-A740-DX1,2
1024,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+22,TCGA-OL-A5D7-DX1,2
1030,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+70,TCGA-EW-A1PB-DX1,2
1032,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+238,TCGA-OL-A5D7-DX1,2
1039,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+79,TCGA-OL-A5D7-DX1,2
1044,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+42,TCGA-EW-A1PB-DX1,2
1058,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+21,TCGA-LL-A441-DX1,2
1070,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+119,TCGA-EW-A1PB-DX1,2
1075,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+93,TCGA-EW-A1PB-DX1,2
1083,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+128,TCGA-EW-A1PB-DX1,2
1086,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+129,TCGA-EW-A1PB-DX1,2
1088,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+46,TCGA-LL-A740-DX1,2
1092,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+107,TCGA-EW-A1PB-DX1,2
1093,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+76,TCGA-LL-A740-DX1,2
1094,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+104,TCGA-EW-A1PB-DX1,2
1100,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+79,TCGA-EW-A1PB-DX1,2
1120,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+41,TCGA-EW-A1PB-DX1,2
1126,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+191,TCGA-OL-A5D7-DX1,2
1128,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+1,TCGA-OL-A5D7-DX1,2
1129,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+184,TCGA-OL-A5D7-DX1,2
1130,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+92,TCGA-OL-A5D7-DX1,2
1134,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+57,TCGA-OL-A5D7-DX1,2
1138,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+103,TCGA-LL-A740-DX1,2
1142,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+112,TCGA-EW-A1PB-DX1,2
1144,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+71,TCGA-LL-A740-DX1,2
1149,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+146,TCGA-OL-A5D7-DX1,2
1150,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+241,TCGA-OL-A5D7-DX1,2
1169,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+82,TCGA-EW-A1PB-DX1,2
1176,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+3,TCGA-EW-A1PB-DX1,2
1177,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+186,TCGA-OL-A5D7-DX1,2
1178,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+46,TCGA-OL-A5D7-DX1,2
1181,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+18,TCGA-EW-A1PB-DX1,2
1183,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+136,TCGA-OL-A5D7-DX1,2
1190,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+100,TCGA-EW-A1PB-DX1,2
1191,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+77,TCGA-LL-A441-DX1,2
1194,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+53,TCGA-EW-A1PB-DX1,2
1202,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+231,TCGA-OL-A5D7-DX1,2
1214,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+64,TCGA-LL-A740-DX1,2
1221,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+133,TCGA-EW-A1PB-DX1,2
1222,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+227,TCGA-OL-A5D7-DX1,2
1229,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+78,TCGA-LL-A740-DX1,2
1230,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+177,TCGA-EW-A1PB-DX1,2
1231,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+109,TCGA-EW-A1PB-DX1,2
1236,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+146,TCGA-EW-A1PB-DX1,2
1244,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+149,TCGA-OL-A5D7-DX1,2
1249,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+8,TCGA-LL-A740-DX1,2
1263,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+106,TCGA-OL-A5D7-DX1,2
1266,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+83,TCGA-LL-A441-DX1,2
1269,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+56,TCGA-EW-A1PB-DX1,2
1271,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+3,TCGA-GM-A2DI-DX1,2
1272,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+218,TCGA-OL-A5D7-DX1,2
1286,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+52,TCGA-LL-A740-DX1,2
1290,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+95,TCGA-LL-A740-DX1,2
1291,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+23,TCGA-LL-A441-DX1,2
1302,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+163,TCGA-OL-A5D7-DX1,2
1318,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+36,TCGA-LL-A740-DX1,2
1327,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+91,TCGA-OL-A5D7-DX1,2
1329,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+48,TCGA-LL-A441-DX1,2
1344,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+94,TCGA-EW-A1PB-DX1,2
1361,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+94,TCGA-LL-A740-DX1,2
1362,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+78,TCGA-LL-A441-DX1,2
1368,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+21,TCGA-GM-A2DI-DX1,2
1372,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+125,TCGA-EW-A1PB-DX1,2
1376,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+114,TCGA-EW-A1PB-DX1,2
1377,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+135,TCGA-EW-A1PB-DX1,2
1380,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+4,TCGA-LL-A740-DX1,2
1394,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+74,TCGA-EW-A1PB-DX1,2
1400,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+137,TCGA-OL-A5D7-DX1,2
1401,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+181,TCGA-EW-A1PB-DX1,2
1409,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+180,TCGA-EW-A1PB-DX1,2
1418,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+85,TCGA-EW-A1PB-DX1,2
1424,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+125,TCGA-OL-A5D7-DX1,2
1428,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+76,TCGA-LL-A441-DX1,2
1445,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+232,TCGA-OL-A5D7-DX1,2
1453,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+36,TCGA-OL-A5D7-DX1,2
1456,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+155,TCGA-EW-A1PB-DX1,2
1459,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+140,TCGA-EW-A1PB-DX1,2
1460,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+33,TCGA-EW-A1PB-DX1,2
1468,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+221,TCGA-OL-A5D7-DX1,2
1472,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+205,TCGA-OL-A5D7-DX1,2
1473,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+111,TCGA-OL-A5D7-DX1,2
1475,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+46,TCGA-EW-A1PB-DX1,2
1488,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+127,TCGA-EW-A1PB-DX1,2
1492,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+60,TCGA-LL-A740-DX1,2
1497,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+70,TCGA-LL-A441-DX1,2
1504,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+25,TCGA-OL-A5D7-DX1,2
1508,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+172,TCGA-OL-A5D7-DX1,2
1522,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+39,TCGA-OL-A5D7-DX1,2
1527,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+133,TCGA-OL-A5D7-DX1,2
1535,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+52,TCGA-LL-A441-DX1,2
1541,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+120,TCGA-OL-A5D7-DX1,2
1553,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+82,TCGA-LL-A740-DX1,2
1554,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+68,TCGA-LL-A441-DX1,2
1562,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+87,TCGA-EW-A1PB-DX1,2
1563,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+15,TCGA-EW-A1PB-DX1,2
1569,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+10,TCGA-LL-A441-DX1,2
1576,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+176,TCGA-OL-A5D7-DX1,2
1581,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+102,TCGA-LL-A740-DX1,2
1593,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+96,TCGA-OL-A5D7-DX1,2
1598,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+202,TCGA-OL-A5D7-DX1,2
1605,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+42,TCGA-LL-A740-DX1,2
1612,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+51,TCGA-OL-A5D7-DX1,2
1619,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+10,TCGA-GM-A2DI-DX1,2
1624,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+72,TCGA-LL-A740-DX1,2
1636,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+51,TCGA-EW-A1PB-DX1,2
1639,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+73,TCGA-LL-A441-DX1,2
1643,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+123,TCGA-EW-A1PB-DX1,2
1649,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+144,TCGA-OL-A5D7-DX1,2
1657,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+170,TCGA-EW-A1PB-DX1,2
1659,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+59,TCGA-LL-A740-DX1,2
1667,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+183,TCGA-OL-A5D7-DX1,2
1668,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+71,TCGA-EW-A1PB-DX1,2
1670,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+32,TCGA-LL-A441-DX1,2
1672,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+86,TCGA-LL-A740-DX1,2
1678,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+32,TCGA-OL-A5D7-DX1,2
1697,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+77,TCGA-OL-A5D7-DX1,2
1702,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+52,TCGA-EW-A1PB-DX1,2
1706,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+79,TCGA-LL-A740-DX1,2
1712,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+92,TCGA-LL-A740-DX1,2
1714,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+27,TCGA-LL-A441-DX1,2
1721,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+197,TCGA-OL-A5D7-DX1,2
1723,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+151,TCGA-OL-A5D7-DX1,2
1729,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+20,TCGA-EW-A1PB-DX1,2
1737,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+6,TCGA-GM-A2DI-DX1,2
1743,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+57,TCGA-LL-A740-DX1,2
1747,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+43,TCGA-LL-A441-DX1,2
1748,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+0,TCGA-EW-A1PB-DX1,2
1749,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+120,TCGA-LL-A740-DX1,2
1752,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+109,TCGA-LL-A740-DX1,2
1756,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+7,TCGA-GM-A2DI-DX1,2
1761,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+5,TCGA-LL-A441-DX1,2
1765,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+162,TCGA-EW-A1PB-DX1,2
1767,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+167,TCGA-EW-A1PB-DX1,2
1775,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+36,TCGA-EW-A1PB-DX1,2
1776,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+86,TCGA-EW-A1PB-DX1,2
1778,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+11,TCGA-OL-A5D7-DX1,2
1786,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+29,TCGA-OL-A5D7-DX1,2
1802,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+228,TCGA-OL-A5D7-DX1,2
1803,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+14,TCGA-OL-A5D7-DX1,2
1804,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+213,TCGA-OL-A5D7-DX1,2
1812,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+142,TCGA-OL-A5D7-DX1,2
1813,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+116,TCGA-LL-A740-DX1,2
1818,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+244,TCGA-OL-A5D7-DX1,2
1820,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+55,TCGA-EW-A1PB-DX1,2
1827,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+57,TCGA-EW-A1PB-DX1,2
1829,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+71,TCGA-OL-A5D7-DX1,2
1837,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+65,TCGA-EW-A1PB-DX1,2
1841,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+0,TCGA-LL-A441-DX1,2
1842,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+44,TCGA-LL-A740-DX1,2
1848,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+17,TCGA-LL-A740-DX1,2
1851,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+16,TCGA-EW-A1PB-DX1,2
1854,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+24,TCGA-OL-A5D7-DX1,2
1871,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+156,TCGA-EW-A1PB-DX1,2
1873,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+91,TCGA-LL-A740-DX1,2
1885,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+99,TCGA-OL-A5D7-DX1,2
1891,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+247,TCGA-OL-A5D7-DX1,2
1892,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+129,TCGA-OL-A5D7-DX1,2
1898,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+41,TCGA-LL-A441-DX1,2
1899,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+4,TCGA-LL-A441-DX1,2
1911,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+70,TCGA-OL-A5D7-DX1,2
1915,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+22,TCGA-LL-A740-DX1,2
1919,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+63,TCGA-OL-A5D7-DX1,2
1921,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+96,TCGA-EW-A1PB-DX1,2
1924,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+19,TCGA-OL-A5D7-DX1,2
1925,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+158,TCGA-OL-A5D7-DX1,2
1929,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+220,TCGA-OL-A5D7-DX1,2
1931,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+173,TCGA-EW-A1PB-DX1,2
1937,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+12,TCGA-EW-A1PB-DX1,2
1939,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+17,TCGA-EW-A1PB-DX1,2
1944,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+17,TCGA-OL-A5D7-DX1,2
1946,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+64,TCGA-OL-A5D7-DX1,2
1947,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+58,TCGA-LL-A740-DX1,2
1949,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+98,TCGA-OL-A5D7-DX1,2
1951,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+74,TCGA-LL-A441-DX1,2
1952,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+6,TCGA-EW-A1PB-DX1,2
1954,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+69,TCGA-OL-A5D7-DX1,2
1958,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+22,TCGA-EW-A1PB-DX1,2
1963,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+79,TCGA-LL-A441-DX1,2
1966,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+108,TCGA-LL-A740-DX1,2
1968,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+164,TCGA-EW-A1PB-DX1,2
1969,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+103,TCGA-OL-A5D7-DX1,2
1976,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+196,TCGA-OL-A5D7-DX1,2
1977,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+20,TCGA-LL-A441-DX1,2
1985,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+58,TCGA-OL-A5D7-DX1,2
1990,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+141,TCGA-EW-A1PB-DX1,2
2006,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+44,TCGA-LL-A441-DX1,2
2010,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+43,TCGA-LL-A740-DX1,2
2011,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+194,TCGA-OL-A5D7-DX1,2
2014,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+215,TCGA-OL-A5D7-DX1,2
2017,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+173,TCGA-OL-A5D7-DX1,2
2018,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+114,TCGA-OL-A5D7-DX1,2
2019,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+105,TCGA-OL-A5D7-DX1,2
2021,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+89,TCGA-EW-A1PB-DX1,2
2027,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+95,TCGA-OL-A5D7-DX1,2
2029,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+121,TCGA-OL-A5D7-DX1,2
2031,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+98,TCGA-EW-A1PB-DX1,2
2055,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+154,TCGA-EW-A1PB-DX1,2
2065,TCGA-LL-A740-DX1_xmin39436_ymin24080_MPP-0.2500+77,TCGA-LL-A740-DX1,2
2068,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+31,TCGA-EW-A1PB-DX1,2
2069,TCGA-EW-A1PB-DX1_xmin57214_ymin25940_MPP-0.2500+72,TCGA-EW-A1PB-DX1,2
2070,TCGA-LL-A441-DX1_xmin82006_ymin43121_MPP-0.2500+58,TCGA-LL-A441-DX1,2
2075,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+119,TCGA-OL-A5D7-DX1,2
2080,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+8,TCGA-OL-A5D7-DX1,2
2083,TCGA-GM-A2DI-DX1_xmin22802_ymin51060_MPP-0.2500+1,TCGA-GM-A2DI-DX1,2
2084,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+112,TCGA-OL-A5D7-DX1,2
2097,TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+75,TCGA-OL-A5D7-DX1,2
