token_index,region_id,image_id,slide_id,fold
3442,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+50:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+50,TCGA-GM-A2DD-DX1,1
3443,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+51:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+51,TCGA-GM-A2DD-DX1,1
3447,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+53:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+53,TCGA-GM-A2DD-DX1,1
3448,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+54:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+54,TCGA-GM-A2DD-DX1,1
3449,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+55:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+55,TCGA-GM-A2DD-DX1,1
3450,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+56:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+56,TCGA-GM-A2DD-DX1,1
3451,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+57:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+57,TCGA-GM-A2DD-DX1,1
3452,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+58:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+58,TCGA-GM-A2DD-DX1,1
3453,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+59:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+59,TCGA-GM-A2DD-DX1,1
3454,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+6:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+6,TCGA-GM-A2DD-DX1,1
3455,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+60:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+60,TCGA-GM-A2DD-DX1,1
3459,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+60:2:4,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+60,TCGA-GM-A2DD-DX1,1
3462,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+61:2:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+61,TCGA-GM-A2DD-DX1,1
3463,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+61:2:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+61,TCGA-GM-A2DD-DX1,1
3464,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+61:2:3,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+61,TCGA-GM-A2DD-DX1,1
3466,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+63:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+63,TCGA-GM-A2DD-DX1,1
3468,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+63:0:4,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+63,TCGA-GM-A2DD-DX1,1
3469,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+63:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+63,TCGA-GM-A2DD-DX1,1
3470,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+64:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+64,TCGA-GM-A2DD-DX1,1
3471,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+65:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+65,TCGA-GM-A2DD-DX1,1
3472,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+66:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+66,TCGA-GM-A2DD-DX1,1
3473,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+66:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+66,TCGA-GM-A2DD-DX1,1
3474,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+66:1:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+66,TCGA-GM-A2DD-DX1,1
3475,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+67:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+67,TCGA-GM-A2DD-DX1,1
3476,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+68:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+68,TCGA-GM-A2DD-DX1,1
3477,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+68:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+68,TCGA-GM-A2DD-DX1,1
3478,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+68:1:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+68,TCGA-GM-A2DD-DX1,1
3479,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+69:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+69,TCGA-GM-A2DD-DX1,1
3480,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+7:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+7,TCGA-GM-A2DD-DX1,1
3481,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+70:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+70,TCGA-GM-A2DD-DX1,1
3482,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+71:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+71,TCGA-GM-A2DD-DX1,1
3483,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+72:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+72,TCGA-GM-A2DD-DX1,1
3484,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+73:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+73,TCGA-GM-A2DD-DX1,1
3485,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+74:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+74,TCGA-GM-A2DD-DX1,1
3486,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75,TCGA-GM-A2DD-DX1,1
3487,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75:1:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75,TCGA-GM-A2DD-DX1,1
3489,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75:2:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75,TCGA-GM-A2DD-DX1,1
3491,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75:2:4,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+75,TCGA-GM-A2DD-DX1,1
3494,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+76:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+76,TCGA-GM-A2DD-DX1,1
3495,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+76:2:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+76,TCGA-GM-A2DD-DX1,1
3496,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+76:2:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+76,TCGA-GM-A2DD-DX1,1
3497,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+77:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+77,TCGA-GM-A2DD-DX1,1
3498,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+78:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+78,TCGA-GM-A2DD-DX1,1
3500,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+78:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+78,TCGA-GM-A2DD-DX1,1
3501,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+79:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+79,TCGA-GM-A2DD-DX1,1
3502,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+8:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+8,TCGA-GM-A2DD-DX1,1
3503,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+80:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+80,TCGA-GM-A2DD-DX1,1
3504,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+81:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+81,TCGA-GM-A2DD-DX1,1
3505,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+81:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+81,TCGA-GM-A2DD-DX1,1
3506,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+81:1:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+81,TCGA-GM-A2DD-DX1,1
3507,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+82:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+82,TCGA-GM-A2DD-DX1,1
3514,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+83:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+83,TCGA-GM-A2DD-DX1,1
3515,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+83:1:2,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+83,TCGA-GM-A2DD-DX1,1
3516,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+84:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+84,TCGA-GM-A2DD-DX1,1
3517,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+85:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+85,TCGA-GM-A2DD-DX1,1
3518,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+86:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+86,TCGA-GM-A2DD-DX1,1
3519,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+87:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+87,TCGA-GM-A2DD-DX1,1
3520,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+88:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+88,TCGA-GM-A2DD-DX1,1
3521,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+89:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+89,TCGA-GM-A2DD-DX1,1
3523,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+90:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+90,TCGA-GM-A2DD-DX1,1
3524,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+91:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+91,TCGA-GM-A2DD-DX1,1
3525,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+92:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+92,TCGA-GM-A2DD-DX1,1
3526,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+93:0:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+93,TCGA-GM-A2DD-DX1,1
3527,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+93:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+93,TCGA-GM-A2DD-DX1,1
3528,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+94:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+94,TCGA-GM-A2DD-DX1,1
3530,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+96:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+96,TCGA-GM-A2DD-DX1,1
3531,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+97:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+97,TCGA-GM-A2DD-DX1,1
3533,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+99:1:1,TCGA-GM-A2DD-DX1_xmin47260_ymin22408_MPP-0.2500+99,TCGA-GM-A2DD-DX1,1
3534,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+0:2:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+0,TCGA-GM-A2DF-DX1,3
3535,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+1:2:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+1,TCGA-GM-A2DF-DX1,3
3551,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+103:0:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+103,TCGA-GM-A2DF-DX1,3
3553,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+103:2:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+103,TCGA-GM-A2DF-DX1,3
3554,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+103:2:3,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+103,TCGA-GM-A2DF-DX1,3
3558,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+106:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+106,TCGA-GM-A2DF-DX1,3
3559,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+107:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+107,TCGA-GM-A2DF-DX1,3
3560,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+108:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+108,TCGA-GM-A2DF-DX1,3
3561,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+109:0:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+109,TCGA-GM-A2DF-DX1,3
3563,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+109:2:3,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+109,TCGA-GM-A2DF-DX1,3
3564,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+11:2:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+11,TCGA-GM-A2DF-DX1,3
3568,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+110:0:6,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+110,TCGA-GM-A2DF-DX1,3
3569,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+110:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+110,TCGA-GM-A2DF-DX1,3
3575,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+112:1:3,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+112,TCGA-GM-A2DF-DX1,3
3576,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+112:1:4,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+112,TCGA-GM-A2DF-DX1,3
3584,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+119:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+119,TCGA-GM-A2DF-DX1,3
3585,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+12:0:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+12,TCGA-GM-A2DF-DX1,3
3587,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+12:1:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+12,TCGA-GM-A2DF-DX1,3
3589,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+12:2:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+12,TCGA-GM-A2DF-DX1,3
3590,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+120:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+120,TCGA-GM-A2DF-DX1,3
3591,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+121:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+121,TCGA-GM-A2DF-DX1,3
3600,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+125:0:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+125,TCGA-GM-A2DF-DX1,3
3605,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+126:1:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+126,TCGA-GM-A2DF-DX1,3
3609,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+127:1:3,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+127,TCGA-GM-A2DF-DX1,3
3610,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+127:1:4,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+127,TCGA-GM-A2DF-DX1,3
3611,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+127:1:5,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+127,TCGA-GM-A2DF-DX1,3
3616,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+13:0:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+13,TCGA-GM-A2DF-DX1,3
3622,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+132:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+132,TCGA-GM-A2DF-DX1,3
3623,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+133:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+133,TCGA-GM-A2DF-DX1,3
3624,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+134:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+134,TCGA-GM-A2DF-DX1,3
3626,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+136:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+136,TCGA-GM-A2DF-DX1,3
3627,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+137:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+137,TCGA-GM-A2DF-DX1,3
3632,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+138:0:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+138,TCGA-GM-A2DF-DX1,3
3633,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+138:0:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+138,TCGA-GM-A2DF-DX1,3
3640,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+14:0:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+14,TCGA-GM-A2DF-DX1,3
3641,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+14:0:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+14,TCGA-GM-A2DF-DX1,3
3646,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+140:2:3,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+140,TCGA-GM-A2DF-DX1,3
3647,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+141:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+141,TCGA-GM-A2DF-DX1,3
3648,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+141:2:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+141,TCGA-GM-A2DF-DX1,3
3649,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+141:2:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+141,TCGA-GM-A2DF-DX1,3
3652,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+142:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+142,TCGA-GM-A2DF-DX1,3
3654,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+144:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+144,TCGA-GM-A2DF-DX1,3
3655,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+145:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+145,TCGA-GM-A2DF-DX1,3
3656,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+146:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+146,TCGA-GM-A2DF-DX1,3
3657,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+147:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+147,TCGA-GM-A2DF-DX1,3
3658,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+148:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+148,TCGA-GM-A2DF-DX1,3
3659,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+149:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+149,TCGA-GM-A2DF-DX1,3
3676,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+153:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+153,TCGA-GM-A2DF-DX1,3
3680,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+153:2:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+153,TCGA-GM-A2DF-DX1,3
3682,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+154:1:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+154,TCGA-GM-A2DF-DX1,3
3686,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+155:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+155,TCGA-GM-A2DF-DX1,3
3688,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+157:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+157,TCGA-GM-A2DF-DX1,3
3689,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+158:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+158,TCGA-GM-A2DF-DX1,3
3690,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+159:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+159,TCGA-GM-A2DF-DX1,3
3692,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+16:0:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+16,TCGA-GM-A2DF-DX1,3
3694,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+160:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+160,TCGA-GM-A2DF-DX1,3
3695,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+161:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+161,TCGA-GM-A2DF-DX1,3
3696,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+162:1:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+162,TCGA-GM-A2DF-DX1,3
3705,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+165:2:1,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+165,TCGA-GM-A2DF-DX1,3
3708,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+165:2:4,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+165,TCGA-GM-A2DF-DX1,3
3714,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+166:1:6,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+166,TCGA-GM-A2DF-DX1,3
3716,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+166:2:2,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+166,TCGA-GM-A2DF-DX1,3
3720,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+167:1:3,TCGA-GM-A2DF-DX1_xmin50637_ymin43774_MPP-0.2500+167,TCGA-GM-A2DF-DX1,3
