image_id,foreground_targets,image_auroc,image_auprc,sign_confusion,shallow_confusion,deep_confusion,fixed_average_confusion,anchor_confusion,context_only_confusion,Top20_fixed_average_confusion,Top20_anchor_confusion,Deep_Wrong_fixed_average_confusion,Deep_Wrong_anchor_confusion,Top20_Deep_Wrong_fixed_average_confusion,Top20_Deep_Wrong_anchor_confusion,all_targets,all_image_auroc,Top20_targets,Top20_image_auroc,Bottom80_targets,Bottom80_image_auroc,hard_disagreement_targets,hard_disagreement_image_auroc,adjudication_targets,adjudication_image_auroc,Deep_Win_targets,Deep_Win_image_auroc,Shallow_Win_targets,Shallow_Win_image_auroc,Deep_Correct_targets,Deep_Correct_image_auroc,Deep_Wrong_targets,Deep_Wrong_image_auroc,Top20_Deep_Correct_targets,Top20_Deep_Correct_image_auroc,Top20_Deep_Wrong_targets,Top20_Deep_Wrong_image_auroc,Shallow_Correct_targets,Shallow_Correct_image_auroc,Shallow_Wrong_targets,Shallow_Wrong_image_auroc,Top20_Shallow_Correct_targets,Top20_Shallow_Correct_image_auroc,Top20_Shallow_Wrong_targets,Top20_Shallow_Wrong_image_auroc,Both_Wrong_targets,Both_Wrong_image_auroc,Both_Correct_targets,Both_Correct_image_auroc,Corrected_by_CH_targets,Corrected_by_CH_image_auroc,Still_Wrong_targets,Still_Wrong_image_auroc,Harmed_by_CH_targets,Harmed_by_CH_image_auroc,Stable_Correct_targets,Stable_Correct_image_auroc,Q1_targets,Q1_image_auroc,Q2_targets,Q2_image_auroc,Q3_targets,Q3_image_auroc,Q4_targets,Q4_image_auroc,Q5_targets,Q5_image_auroc,boundary_targets,boundary_image_auroc,interior_targets,interior_image_auroc,class0_targets,class0_image_auroc,class1_targets,class1_image_auroc,class2_targets,class2_image_auroc,class3_targets,class3_image_auroc,Strength1_targets,Strength1_image_auroc,Strength2_targets,Strength2_image_auroc,Strength3_targets,Strength3_image_auroc,Strength4_targets,Strength4_image_auroc,Strength5_targets,Strength5_image_auroc,DW__all_targets,DW__all_image_auroc,DW__all_fixed_correct,DW__all_anchor_correct,DW__Top20_targets,DW__Top20_image_auroc,DW__Top20_fixed_correct,DW__Top20_anchor_correct,DW__Bottom80_targets,DW__Bottom80_image_auroc,DW__Bottom80_fixed_correct,DW__Bottom80_anchor_correct,DW__hard_disagreement_targets,DW__hard_disagreement_image_auroc,DW__hard_disagreement_fixed_correct,DW__hard_disagreement_anchor_correct,DW__Q1_targets,DW__Q1_image_auroc,DW__Q1_fixed_correct,DW__Q1_anchor_correct,DW__Q2_targets,DW__Q2_image_auroc,DW__Q2_fixed_correct,DW__Q2_anchor_correct,DW__Q3_targets,DW__Q3_image_auroc,DW__Q3_fixed_correct,DW__Q3_anchor_correct,DW__Q4_targets,DW__Q4_image_auroc,DW__Q4_fixed_correct,DW__Q4_anchor_correct,DW__Q5_targets,DW__Q5_image_auroc,DW__Q5_fixed_correct,DW__Q5_anchor_correct,DW__boundary_targets,DW__boundary_image_auroc,DW__boundary_fixed_correct,DW__boundary_anchor_correct,DW__interior_targets,DW__interior_image_auroc,DW__interior_fixed_correct,DW__interior_anchor_correct,DW__class0_targets,DW__class0_image_auroc,DW__class0_fixed_correct,DW__class0_anchor_correct,DW__class1_targets,DW__class1_image_auroc,DW__class1_fixed_correct,DW__class1_anchor_correct,DW__class2_targets,DW__class2_image_auroc,DW__class2_fixed_correct,DW__class2_anchor_correct,DW__class3_targets,DW__class3_image_auroc,DW__class3_fixed_correct,DW__class3_anchor_correct
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+51,784,0.3674418604651163,0.046700514026097206,"[[200,15],[13,0]]","[[274,449,56,5],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[72,549,138,25],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[90,552,123,19],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[99,572,101,12],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[53,731,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[17,167,67,11],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[26,176,53,7],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[20,550,123,19],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[29,570,101,12],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[6,167,67,11],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[15,176,53,7],[0,0,0,0],[0,0,0,0],[0,0,0,0]]",784,0.3674418604651163,262,0.2974683544303797,522,0.347953216374269,299,0.3674418604651163,228,0.3674418604651163,13,nan,215,nan,72,nan,712,nan,11,nan,251,nan,274,nan,510,nan,162,nan,100,nan,497,nan,59,nan,4,nan,512,0.5023809523809524,172,nan,96,0.2543859649122807,41,nan,77,nan,144,0.4,257,nan,265,0.3820281124497992,0,nan,784,0.3674418604651163,784,0.3674418604651163,0,nan,0,nan,0,nan,30,nan,45,nan,74,0.7272727272727273,256,0.8181818181818182,379,0.5108910891089109,712,nan,20,29,251,nan,6,15,461,nan,14,14,286,nan,20,29,31,nan,0,0,61,nan,1,1,127,nan,3,4,240,nan,8,8,253,nan,8,16,0,nan,0,0,712,nan,20,29,712,nan,20,29,0,nan,0,0,0,nan,0,0,0,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+52,784,0.2773356911287946,0.5550898381830247,"[[26,13],[85,2]]","[[0,0,0,0],[113,254,30,0],[201,124,62,0],[0,0,0,0]]","[[0,0,0,0],[62,295,38,2],[44,274,69,0],[0,0,0,0]]","[[0,0,0,0],[62,294,39,2],[61,254,72,0],[0,0,0,0]]","[[0,0,0,0],[66,296,34,1],[86,239,62,0],[0,0,0,0]]","[[0,0,0,0],[143,253,1,0],[263,124,0,0],[0,0,0,0]]","[[0,0,0,0],[7,70,15,2],[9,133,28,0],[0,0,0,0]]","[[0,0,0,0],[8,73,12,1],[31,121,18,0],[0,0,0,0]]","[[0,0,0,0],[59,3,38,2],[61,252,5,0],[0,0,0,0]]","[[0,0,0,0],[62,6,33,1],[81,233,4,0],[0,0,0,0]]","[[0,0,0,0],[6,0,14,2],[9,131,2,0],[0,0,0,0]]","[[0,0,0,0],[7,3,11,1],[26,115,1,0],[0,0,0,0]]",784,0.2773356911287946,264,0.26695526695526695,520,0.3284313725490196,279,0.2773356911287946,126,0.2773356911287946,87,nan,39,nan,364,nan,420,nan,100,nan,164,nan,316,nan,468,nan,59,nan,205,nan,381,nan,277,nan,49,nan,411,0.2623456790123457,24,0.375,300,0.22529644268774704,59,nan,103,nan,155,0.4,214,0.5194805194805194,253,0.2804938271604938,139,0.10416666666666667,645,0.31711481007255654,0,nan,397,0.5064935064935064,387,0.004901960784313725,0,nan,30,nan,80,0.0,113,0.3939393939393939,210,0.29642857142857143,351,0.3967391304347826,420,nan,8,10,164,nan,2,4,256,nan,6,6,192,nan,8,10,29,nan,0,0,54,nan,0,0,79,nan,1,1,102,nan,3,3,156,nan,4,6,79,nan,2,2,341,nan,6,8,0,nan,0,0,102,nan,3,6,318,nan,5,4,0,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+53,784,0.13525132275132276,0.5493179492324403,"[[43,5],[124,2]]","[[0,0,0,0],[36,41,0,0],[386,229,69,23],[0,0,0,0]]","[[0,0,0,0],[55,18,0,4],[172,247,170,118],[0,0,0,0]]","[[0,0,0,0],[55,19,0,3],[192,255,156,104],[0,0,0,0]]","[[0,0,0,0],[56,20,0,1],[229,274,122,82],[0,0,0,0]]","[[0,0,0,0],[65,12,0,0],[491,213,3,0],[0,0,0,0]]","[[0,0,0,0],[28,5,0,2],[30,111,98,74],[0,0,0,0]]","[[0,0,0,0],[29,5,0,1],[63,121,68,61],[0,0,0,0]]","[[0,0,0,0],[55,1,0,3],[188,241,4,104],[0,0,0,0]]","[[0,0,0,0],[56,2,0,1],[205,248,4,80],[0,0,0,0]]","[[0,0,0,0],[28,0,0,2],[30,100,2,74],[0,0,0,0]]","[[0,0,0,0],[29,0,0,1],[44,101,2,59],[0,0,0,0]]",784,0.13525132275132276,348,0.09439050701186623,436,0.2608695652173913,426,0.13525132275132276,174,0.13525132275132276,126,nan,48,nan,188,nan,596,nan,112,nan,236,nan,110,nan,674,nan,45,nan,303,nan,548,nan,62,nan,44,0.05714285714285714,627,0.18541666666666667,35,0.3888888888888889,78,0.11764705882352941,30,nan,79,0.0,116,nan,211,0.15,348,0.11305361305361306,48,nan,736,0.1184939091915836,0,nan,77,0.08620689655172414,707,0.12543859649122807,0,nan,41,nan,52,0.5,62,0.6,184,0.3611111111111111,445,0.3078078078078078,596,nan,5,6,236,nan,2,2,360,nan,3,4,300,nan,5,6,27,nan,0,0,67,nan,1,0,91,nan,0,0,178,nan,2,3,233,nan,2,3,41,nan,0,0,555,nan,5,6,0,nan,0,0,59,nan,1,2,537,nan,4,4,0,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+54,784,0.5242105263157895,0.6384099249366021,"[[35,3],[41,9]]","[[409,12,3,0],[56,44,11,0],[130,99,17,3],[0,0,0,0]]","[[418,6,0,0],[54,51,0,6],[33,147,13,56],[0,0,0,0]]","[[419,5,0,0],[55,52,1,3],[46,144,13,46],[0,0,0,0]]","[[422,2,0,0],[56,52,0,3],[75,146,16,12],[0,0,0,0]]","[[424,0,0,0],[111,0,0,0],[210,39,0,0],[0,0,0,0]]","[[21,2,0,0],[12,17,0,0],[6,68,5,40],[0,0,0,0]]","[[21,2,0,0],[13,16,0,0],[33,69,10,7],[0,0,0,0]]","[[1,5,0,0],[54,3,0,3],[46,143,1,46],[0,0,0,0]]","[[4,2,0,0],[54,3,0,3],[73,144,7,12],[0,0,0,0]]","[[0,2,0,0],[12,0,0,0],[6,67,0,40],[0,0,0,0]]","[[0,2,0,0],[12,0,0,0],[32,67,7,7],[0,0,0,0]]",784,0.5242105263157895,171,0.5353535353535354,613,0.5353260869565217,195,0.5242105263157895,88,0.5242105263157895,50,nan,38,nan,482,nan,302,nan,44,nan,127,nan,470,nan,314,nan,39,nan,132,nan,264,nan,432,nan,12,1.0,310,0.35353535353535354,30,0.0,432,1.0,175,nan,173,nan,115,0.5,144,0.36666666666666664,177,0.562962962962963,143,0.4479166666666667,641,0.5804195804195804,424,1.0,111,0.12755102040816327,249,0.5714285714285714,0,nan,134,0.8888888888888888,215,0.6428571428571429,126,0.6666666666666666,109,0.5,200,0.9553571428571429,302,nan,5,14,127,nan,0,7,175,nan,5,7,145,nan,5,14,19,nan,0,0,47,nan,3,3,39,nan,0,0,69,nan,1,0,128,nan,1,11,80,nan,2,4,222,nan,3,10,6,nan,1,4,60,nan,3,3,236,nan,1,7,0,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+55,784,0.8973063973063973,0.9352883456278657,"[[27,0],[32,12]]","[[691,28,0,0],[31,31,0,0],[0,3,0,0],[0,0,0,0]]","[[677,42,0,0],[0,62,0,0],[0,3,0,0],[0,0,0,0]]","[[677,42,0,0],[0,62,0,0],[0,3,0,0],[0,0,0,0]]","[[688,31,0,0],[6,56,0,0],[0,3,0,0],[0,0,0,0]]","[[719,0,0,0],[61,1,0,0],[1,2,0,0],[0,0,0,0]]","[[9,25,0,0],[0,30,0,0],[0,0,0,0],[0,0,0,0]]","[[17,17,0,0],[6,24,0,0],[0,0,0,0],[0,0,0,0]]","[[0,42,0,0],[0,0,0,0],[0,3,0,0],[0,0,0,0]]","[[11,31,0,0],[0,0,0,0],[0,3,0,0],[0,0,0,0]]","[[0,25,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[8,17,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]",784,0.8973063973063973,64,0.9318181818181818,720,0.8831168831168831,71,0.8973063973063973,71,0.8973063973063973,44,nan,27,nan,739,nan,45,nan,39,nan,25,nan,722,nan,62,nan,26,nan,38,nan,18,nan,695,nan,23,nan,33,nan,11,nan,717,0.9753086419753086,270,nan,233,nan,150,nan,66,1.0,65,0.9085841694537347,41,0.6666666666666666,743,0.9248366013071896,719,1.0,62,nan,3,nan,0,nan,318,nan,323,nan,33,nan,17,nan,93,0.8671023965141612,45,nan,0,11,25,nan,0,8,20,nan,0,3,27,nan,0,11,2,nan,0,0,2,nan,0,0,8,nan,0,0,8,nan,0,0,25,nan,0,11,19,nan,0,5,26,nan,0,6,42,nan,0,11,0,nan,0,0,3,nan,0,0,0,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+56,784,0.366,0.8283846545244687,"[[33,1],[248,2]]","[[166,19,1,1],[50,12,4,4],[0,0,0,0],[380,96,9,42]]","[[152,1,0,34],[29,9,0,32],[0,0,0,0],[177,74,1,275]]","[[162,3,0,22],[31,10,0,29],[0,0,0,0],[207,71,1,248]]","[[167,7,0,13],[32,13,0,25],[0,0,0,0],[283,74,3,167]]","[[187,0,0,0],[70,0,0,0],[0,0,0,0],[526,1,0,0]]","[[6,0,0,17],[10,3,0,22],[0,0,0,0],[26,36,1,203]]","[[10,4,0,9],[10,6,0,19],[0,0,0,0],[97,40,3,126]]","[[10,3,0,22],[30,2,0,29],[0,0,0,0],[187,64,1,0]]","[[15,7,0,13],[31,5,0,25],[0,0,0,0],[196,55,1,0]]","[[0,0,0,17],[10,1,0,22],[0,0,0,0],[18,33,1,0]]","[[4,4,0,9],[10,4,0,19],[0,0,0,0],[26,25,1,0]]",784,0.366,324,0.46339712918660286,460,0.5087108013937283,374,0.366,284,0.366,250,nan,34,nan,436,nan,348,nan,222,nan,102,nan,220,nan,564,nan,33,nan,291,nan,314,nan,186,nan,117,nan,431,0.44529262086513993,22,0.36363636363636365,214,0.5107142857142857,50,nan,84,nan,147,0.125,175,0.4642857142857143,328,0.44834463502193855,118,0.4691358024691358,666,0.4014008620689655,187,0.9943181818181818,70,0.5,0,nan,527,nan,34,0.0,64,0.9,127,0.6785714285714286,209,0.38095238095238093,350,0.43599595551061676,348,nan,12,20,102,nan,1,8,246,nan,11,12,124,nan,12,20,23,nan,0,0,47,nan,0,0,77,nan,1,1,103,nan,8,8,98,nan,3,11,84,nan,6,7,264,nan,6,13,35,nan,10,15,61,nan,2,5,0,nan,0,0,252,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+57,784,0.03217821782178218,0.9610504102065249,"[[5,0],[399,5]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[409,194,24,157]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[199,25,4,556]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[221,29,5,529]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[327,91,22,344]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[742,3,0,39]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[30,8,3,427]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[134,67,20,247]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[202,22,4,0]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[206,18,4,0]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[21,6,2,0]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[25,2,2,0]]",784,0.03217821782178218,468,0.0260989010989011,316,0.13333333333333333,441,0.03217821782178218,409,0.03217821782178218,404,nan,5,nan,556,nan,228,nan,439,nan,29,nan,157,nan,627,nan,77,nan,391,nan,223,nan,152,nan,391,0.03187250996015936,235,nan,0,nan,158,0.0,30,nan,61,nan,85,nan,145,0.15,463,0.01968503937007874,1,nan,783,0.03225806451612903,0,nan,0,nan,0,nan,784,0.03217821782178218,33,nan,37,0.4666666666666667,63,0.6,99,nan,552,nan,228,nan,0,0,29,nan,0,0,199,nan,0,0,37,nan,0,0,30,nan,0,0,57,nan,0,0,61,nan,0,0,51,nan,0,0,29,nan,0,0,0,nan,0,0,228,nan,0,0,0,nan,0,0,0,nan,0,0,0,nan,0,0,228,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+58,784,0.22996515679442509,0.868753534166983,"[[14,5],[277,10]]","[[153,21,0,11],[2,0,3,7],[0,0,0,0],[302,86,9,190]]","[[156,14,0,15],[4,4,0,4],[0,0,0,0],[128,8,0,451]]","[[156,14,0,15],[3,3,1,5],[0,0,0,0],[138,9,0,440]]","[[158,19,0,8],[3,3,1,5],[0,0,0,0],[191,20,0,376]]","[[185,0,0,0],[12,0,0,0],[0,0,0,0],[452,11,0,124]]","[[12,4,0,11],[2,3,0,2],[0,0,0,0],[22,2,0,302]]","[[14,9,0,4],[2,3,0,2],[0,0,0,0],[73,13,0,240]]","[[1,13,0,15],[3,0,0,5],[0,0,0,0],[125,8,0,3]]","[[3,18,0,8],[3,0,0,5],[0,0,0,0],[125,8,0,3]]","[[1,3,0,11],[2,0,0,2],[0,0,0,0],[13,1,0,0]]","[[3,8,0,4],[2,0,0,2],[0,0,0,0],[13,1,0,0]]",784,0.22996515679442509,360,0.38788167938931295,424,0.15272727272727274,332,0.22996515679442509,306,0.22996515679442509,287,nan,19,nan,611,nan,173,nan,327,nan,33,nan,343,nan,441,nan,73,nan,287,nan,154,nan,324,nan,398,0.1921487603305785,41,nan,6,nan,339,0.23123732251521298,71,nan,85,nan,113,0.5,166,0.04,349,0.3880769230769231,84,0.34502923976608185,700,0.1578358208955224,185,1.0,12,nan,0,nan,587,0.026108927568781585,46,0.7142857142857143,75,0.5238095238095238,105,0.2727272727272727,145,0.030303030303030304,413,0.5389133627019089,173,nan,4,6,33,nan,1,3,140,nan,3,3,45,nan,4,6,20,nan,0,0,27,nan,0,0,45,nan,1,1,44,nan,2,2,37,nan,1,3,46,nan,1,3,127,nan,3,3,29,nan,1,3,8,nan,0,0,0,nan,0,0,136,nan,3,3
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+59,784,0.893358633776091,0.9080308482833628,"[[62,0],[74,11]]","[[507,62,4,16],[45,5,5,18],[0,0,0,0],[31,32,3,56]]","[[476,14,0,99],[13,0,0,60],[0,0,0,0],[3,4,0,115]]","[[479,14,0,96],[18,0,0,55],[0,0,0,0],[3,5,0,114]]","[[500,37,2,50],[26,2,0,45],[0,0,0,0],[4,9,0,109]]","[[589,0,0,0],[73,0,0,0],[0,0,0,0],[52,1,0,69]]","[[44,6,0,91],[4,0,0,44],[0,0,0,0],[0,1,0,72]]","[[64,29,2,46],[11,2,0,35],[0,0,0,0],[1,4,0,68]]","[[3,14,0,96],[18,0,0,55],[0,0,0,0],[3,4,0,0]]","[[25,36,2,50],[26,2,0,45],[0,0,0,0],[3,4,0,0]]","[[3,6,0,91],[4,0,0,44],[0,0,0,0],[0,0,0,0]]","[[24,28,2,46],[11,2,0,35],[0,0,0,0],[0,0,0,0]]",784,0.893358633776091,262,0.9117063492063492,522,0.8717948717948718,225,0.893358633776091,147,0.893358633776091,85,nan,62,nan,591,nan,193,nan,114,nan,148,nan,568,nan,216,nan,98,nan,164,nan,131,nan,506,nan,95,0.7457627118644068,101,1.0,74,1.0,514,0.7289473684210527,77,nan,134,nan,137,nan,190,1.0,246,0.9610234337637494,106,0.7455357142857143,678,0.9234537660747091,589,0.9898785425101214,73,nan,0,nan,122,nan,53,nan,122,nan,196,nan,155,0.34,258,0.8943713450292398,193,nan,3,27,148,nan,3,26,45,nan,0,1,140,nan,3,27,3,nan,0,0,7,nan,1,1,16,nan,0,0,32,nan,1,1,135,nan,1,25,74,nan,2,7,119,nan,1,20,113,nan,3,25,73,nan,0,2,0,nan,0,0,7,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+6,784,0.7,0.5081298493280885,"[[18,7],[7,9]]","[[632,31,5,3],[75,33,1,0],[0,0,0,0],[0,4,0,0]]","[[632,30,0,9],[79,24,0,6],[0,0,0,0],[0,4,0,0]]","[[637,26,0,8],[79,26,0,4],[0,0,0,0],[0,4,0,0]]","[[637,27,5,2],[80,28,1,0],[0,0,0,0],[0,4,0,0]]","[[671,0,0,0],[109,0,0,0],[0,0,0,0],[4,0,0,0]]","[[20,5,0,8],[5,5,0,2],[0,0,0,0],[0,0,0,0]]","[[20,6,5,2],[5,6,1,0],[0,0,0,0],[0,0,0,0]]","[[6,25,0,8],[79,2,0,4],[0,0,0,0],[0,4,0,0]]","[[6,26,5,2],[79,5,1,0],[0,0,0,0],[0,4,0,0]]","[[0,5,0,8],[5,1,0,2],[0,0,0,0],[0,0,0,0]]","[[0,6,5,2],[5,2,1,0],[0,0,0,0],[0,0,0,0]]",784,0.7,45,0.7,739,0.6266666666666667,49,0.7,41,0.7,16,nan,25,nan,656,nan,128,nan,24,nan,21,nan,665,nan,119,nan,23,nan,22,nan,103,nan,640,nan,33,1.0,91,0.0,15,nan,645,1.0,362,nan,200,nan,106,1.0,71,0.6,45,0.6588235294117647,93,0.5714285714285714,691,0.7142857142857143,671,1.0,109,0.3888888888888889,0,nan,4,nan,470,nan,148,0.3333333333333333,90,1.0,40,0.9523809523809523,36,0.6904761904761905,128,nan,8,11,21,nan,1,2,107,nan,7,9,33,nan,8,11,36,nan,0,0,28,nan,0,0,18,nan,1,1,20,nan,5,5,26,nan,2,5,50,nan,1,4,78,nan,7,7,39,nan,6,6,85,nan,2,5,0,nan,0,0,4,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+60,784,0.9955555555555555,0.9944444444444444,"[[25,0],[1,17]]","[[726,37,0,21],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[719,22,0,43],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[725,19,0,40],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[737,21,0,26],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[784,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[30,3,0,29],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[42,5,0,15],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[6,19,0,40],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[18,21,0,26],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[3,3,0,29],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[15,5,0,15],[0,0,0,0],[0,0,0,0],[0,0,0,0]]",784,0.9955555555555555,62,1.0,722,1.0,57,0.9955555555555555,43,0.9955555555555555,18,nan,25,nan,719,nan,65,nan,27,nan,35,nan,726,nan,58,nan,38,nan,24,nan,40,nan,701,nan,47,1.0,18,nan,1,nan,718,1.0,237,nan,245,nan,146,nan,101,1.0,55,1.0,0,nan,784,0.9955555555555555,784,0.9955555555555555,0,nan,0,nan,0,nan,296,1.0,317,nan,85,0.8,35,nan,51,nan,65,nan,6,18,35,nan,3,15,30,nan,3,3,39,nan,6,18,6,nan,0,0,2,nan,0,0,5,nan,1,1,22,nan,4,5,30,nan,1,12,0,nan,0,0,65,nan,6,18,65,nan,6,18,0,nan,0,0,0,nan,0,0,0,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+61,784,1.0,1.0,"[[2,0],[0,8]]","[[776,8,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[782,2,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[783,1,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[783,1,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[784,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[11,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[11,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[1,1,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[1,1,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[0,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]",784,1.0,11,nan,773,1.0,10,1.0,10,1.0,8,nan,2,nan,782,nan,2,nan,11,nan,0,nan,776,nan,8,nan,5,nan,6,nan,0,nan,774,nan,5,nan,0,nan,0,nan,779,1.0,347,nan,249,nan,122,nan,56,nan,10,nan,0,nan,784,1.0,784,1.0,0,nan,0,nan,0,nan,453,nan,288,nan,38,nan,5,1.0,0,nan,2,nan,1,1,0,nan,0,0,2,nan,1,1,2,nan,1,1,0,nan,0,0,0,nan,0,0,2,nan,1,1,0,nan,0,0,0,nan,0,0,0,nan,0,0,2,nan,1,1,2,nan,1,1,0,nan,0,0,0,nan,0,0,0,nan,0,0
TCGA-OL-A5D7-DX1_xmin114443_ymin22490_MPP-0.2500+62,784,1.0,1.0,"[[1,0],[0,14]]","[[759,11,14,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[772,3,0,9],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[773,3,0,8],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[773,5,4,2],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[784,0,0,0],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[15,2,0,5],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[15,2,4,1],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[1,3,0,8],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[1,5,4,2],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[0,2,0,5],[0,0,0,0],[0,0,0,0],[0,0,0,0]]","[[0,2,4,1],[0,0,0,0],[0,0,0,0],[0,0,0,0]]",784,1.0,22,nan,762,1.0,25,1.0,15,1.0,14,nan,1,nan,772,nan,12,nan,15,nan,7,nan,759,nan,25,nan,8,nan,14,nan,11,nan,758,nan,16,nan,0,nan,0,nan,768,1.0,286,nan,209,nan,160,nan,101,nan,28,nan,0,nan,784,1.0,784,1.0,0,nan,0,nan,0,nan,351,nan,252,nan,159,nan,12,1.0,10,nan,12,nan,1,1,7,nan,0,0,5,nan,1,1,11,nan,1,1,0,nan,0,0,0,nan,0,0,2,nan,1,1,2,nan,0,0,8,nan,0,0,0,nan,0,0,12,nan,1,1,12,nan,1,1,0,nan,0,0,0,nan,0,0,0,nan,0,0
