replicate,adjudication_image_auroc,sign_balanced_accuracy,anchor_fixed_accuracy_delta,anchor_fixed_miou_delta,Top20_anchor_fixed_accuracy_delta,Deep_Wrong_anchor_fixed_accuracy_delta,Top20_Deep_Wrong_anchor_fixed_accuracy_delta
3925,0.7407495491896309,0.5969595327789767,0.006712089685456446,0.00017314704296333971,0.02047546980748094,0.07652035436915941,0.18392843450479235
3926,0.7451030737716923,0.600013904531643,0.006056336717431554,-0.0018374533280520744,0.016180542985483992,0.0795799236716981,0.18662427697383532
3927,0.7304469816818997,0.5896886491017735,0.004490262681982604,-0.005536577601364723,0.009519487597106413,0.07416649694050138,0.18056293431370465
3928,0.7410033794158271,0.5996415445880809,0.006861735448094208,0.0005209453472073688,0.021785268414481807,0.07604700041895793,0.18076711603470047
3929,0.7324205164577657,0.5922546401750102,0.004887730207968177,-0.005567355667310925,0.011466281875692985,0.07495604187979049,0.17787547528517111
3930,0.7314488520849786,0.5888323272478159,0.004621782149543008,-0.005640981111106558,0.01006426971838259,0.07251624094418556,0.17301914992526982
3931,0.7306782414218139,0.5918622248823502,0.004729808722566009,-0.005412306536760392,0.010758226495940604,0.07638406773662217,0.18218481414302165
3932,0.7461513026762185,0.6017636880634578,0.005566784796661617,-0.007052062074263787,0.0153502885158453,0.07414956631929275,0.17989255803320933
3933,0.7341789212828956,0.5948676512864834,0.005792824570576616,-0.0020504815524132747,0.016188707509516398,0.07568519156565993,0.18050861819740607
3934,0.7283108969341741,0.5940651090176838,0.0052221730514847575,-0.005392406151700113,0.013037322169577092,0.07361119073553862,0.17657237473460194
3935,0.7311007294069972,0.5901036245380098,0.0056740990990078455,-0.00307854662413265,0.01564984275918957,0.07440658802765923,0.17929860505889128
3936,0.7215034182714387,0.5850226502291956,0.0037025107473972474,-0.0076996854056564645,0.00592991033714374,0.07391850843196815,0.179881817280963
3937,0.7344167547653815,0.5955038725618997,0.00426476752768723,-0.006408100278038953,0.008235746452718518,0.07421183790789153,0.17615580539761763
3938,0.73094568265433,0.5895819762249919,0.004340904287971403,-0.007040850824806877,0.008874289375463973,0.07521706271397177,0.18218010947020552
3939,0.7277067154995163,0.5906338873501832,0.005289697968016371,-0.004014837605143096,0.013520753497768934,0.0746130986378958,0.17778986881776251
3940,0.7351915589172048,0.5930730951834318,0.00399588837643694,-0.007596204049696076,0.006892944844183457,0.07563862115646307,0.17999050263758273
3941,0.7343368590431062,0.5990276159551247,0.005953912738332012,-0.005084466749209593,0.017301732263059866,0.07539467037674923,0.18161506705326178
3942,0.7300219520538361,0.593318754626391,0.0058260861849359635,-0.0025844292623984355,0.016955052857403508,0.0704082135830872,0.17032380138554032
3943,0.7451899726321561,0.5988104497315601,0.00574153716718806,-0.0029498636319220672,0.015851269965959758,0.07713660953895522,0.1831483245661268
3944,0.7305717706002689,0.5933405274230044,0.00533602719232007,-0.00393666207050325,0.013832751738508287,0.07495516827132336,0.17825475447930042
3945,0.7385576523627795,0.5962815918464787,0.00529943610479533,-0.00526144213456603,0.01380656398557989,0.07617155186976352,0.18108547056115196
3946,0.7384307243365394,0.5952173253993149,0.005273447298703493,-0.0039849866329975114,0.012960564792380391,0.076643143470082,0.18087305131747036
3947,0.7356989472997003,0.5950308583369601,0.004901666049939912,-0.005781498368424676,0.011418123973515382,0.07505040647012057,0.18016056047212792
3948,0.7301780677754259,0.5908741854618181,0.005142193567116982,-0.005374195028651885,0.012676584826635029,0.07373749109664123,0.17639868964083885
3949,0.7326458852205624,0.5930228168823708,0.005507150010338746,-0.004658513042092194,0.01415793773071794,0.07493961081372486,0.17908310183186643
3950,0.7364569557443773,0.5938946102729418,0.004662420999886785,-0.007258758207204785,0.01061702974872758,0.07543411147575788,0.18055043776565655
3951,0.7378189328435839,0.5969446135032596,0.006116711172738043,-0.0025779199382377493,0.017356921420483062,0.0762578749134393,0.1827204025236968
3952,0.7385379872868948,0.5982474451287043,0.006260234785060437,-0.004338306131217551,0.018077623201298132,0.07785455584392477,0.1838135038418563
3953,0.7401281056501231,0.5905304978037251,0.003650901349281477,-0.008697460901709864,0.005859244145323905,0.07425142933824906,0.17976772201738694
3954,0.7306216993744812,0.5960088678345566,0.006029955340251747,0.0003972270283333357,0.017772307025820222,0.07408218056141479,0.17894703877490303
3955,0.7259251708570491,0.5916873172138924,0.004481245544901702,-0.005758528647839767,0.010491978920528444,0.07025303872472967,0.16945077386611138
3956,0.7388025033712968,0.5959295715855029,0.006042481535732724,-0.0026578666544914142,0.017226863545107163,0.07756833689955218,0.18467248930561717
3957,0.7346792551122923,0.5938034902094568,0.005338712980755833,-0.001844560419692165,0.01369304600789345,0.07569125502967887,0.18060162652034184
3958,0.7324725729189564,0.5920891754836726,0.004596601852360771,-0.005752382738965722,0.010458390315554844,0.07198727274274096,0.17141604559403772
3959,0.7390952187907232,0.5957770382746468,0.0055409429110456765,-0.0032630858458430057,0.014790139906728839,0.0781103544197082,0.1856299212598425
3960,0.7422431026681835,0.5981082754905819,0.005436986993969106,-0.0037774730300080828,0.014091309353057135,0.07400392804769722,0.1767177229319112
3961,0.7319470768144698,0.5917361437508657,0.005394197075704987,-0.004606971629434131,0.013974261341714866,0.07705099778270509,0.18295397393698867
3962,0.7322800211559563,0.5941603118016987,0.005980176567603412,-0.0026190313011753563,0.015950103641675928,0.07487724548323574,0.17723879656651495
3963,0.7379799380900761,0.5935287345770148,0.005643016766751163,-0.003129565380842081,0.015382474009452585,0.0753181869405903,0.17868735296745183
3964,0.7305367317823787,0.591416996866208,0.0056856392251855015,-0.003760692902142204,0.01612824158046966,0.07430178328323604,0.17928089241162437
3965,0.7313921954713629,0.5939968517613621,0.006181730232528215,-0.001877078898832707,0.017647849079339917,0.07538945701295688,0.17887859455011426
3966,0.7277112513653915,0.5951563451112397,0.005891222878098179,-0.002592155990473022,0.01672505179773509,0.07448405604963558,0.17899856161421085
3967,0.729526612975244,0.5907124036182517,0.004076344154447575,-0.006351712923811648,0.007478311068469523,0.07329735081912728,0.17630000153437772
3968,0.7341149324921217,0.5963835414299642,0.006072717340892431,-0.0018641719547310975,0.01782758207870805,0.07661575596154646,0.1851609305371514
3969,0.7350260673168532,0.5949287863516639,0.004207320252245239,-0.008770103149959407,0.008117720409883789,0.07367784693147547,0.17655000942564694
3970,0.7284868905933214,0.5891517500896091,0.004612602139081545,-0.0023047440953803955,0.011004177703213713,0.0702171327931882,0.1698834133437837
3971,0.7425602101778577,0.5967639191892485,0.005544767583099075,-0.0036530589872596497,0.01460700598399789,0.0773962940571271,0.18298717717175367
3972,0.7305457643864604,0.594131522350944,0.006624107245220667,-0.0007409716847696091,0.020641762052838186,0.07580031194816439,0.18108299407149347
3973,0.7365205247680431,0.5960044222661027,0.005727001143935206,-0.003101983685166898,0.016098076516592674,0.07392089088349663,0.17756233963771567
3974,0.737534996891525,0.5941969079672638,0.005747849565344909,-0.0019405425232718043,0.015923336672208577,0.07272739701680271,0.17377047526320835
3975,0.7405485412284248,0.5988442485331368,0.006842479131933699,-0.00019114786320428845,0.021855365802234905,0.07496759175366945,0.18006584210202448
3976,0.7237191231261139,0.5885171353984262,0.004387680110999548,-0.005602958774944433,0.00945482818238541,0.07183815708303333,0.17176484887772464
3977,0.73824183924285,0.5960224537347435,0.005588008604164196,-0.00431934165547776,0.015558090916318101,0.07363457234473032,0.17793683945382605
3978,0.728613910740699,0.5885673352074507,0.0038343220515341114,-0.0064264011016589295,0.0064439097120377875,0.07190484179793237,0.17280036004336885
3979,0.7343613251306298,0.5939826069316483,0.006041231049389473,-0.0037914039294242308,0.01650513781008811,0.07609815083338031,0.17866089392086473
3980,0.7339230964226282,0.5909741737888888,0.004688632215313238,-0.0028727368608783,0.010419713145256804,0.07491829439105802,0.17861650584259597
3981,0.7340506572100702,0.5947947955996398,0.0045840802916437,-0.007670783490947852,0.009697486434694147,0.07661335284688828,0.1827694632174286
3982,0.7363314963266459,0.5959569990847784,0.006086984530893957,-0.0014569753819895226,0.017695558501823028,0.07446061700089567,0.177926991307523
3983,0.7374339777004507,0.5954534793629591,0.0053321613350438835,-0.0041613330462865195,0.013795251393748154,0.07594576941409079,0.18265661554458018
3984,0.7347773990205345,0.5985117989570989,0.0062695545641123784,-0.0029953908283143482,0.01872187218721877,0.07527109763686998,0.1812769704074163
3985,0.7357540081261746,0.5906582379545844,0.005128465993986975,-0.004996495828688108,0.012618667358470725,0.07589642733335392,0.18011198051818436
3986,0.7384833589237023,0.5906838052034906,0.0033645218274658273,-0.006378365053967161,0.004468891726919,0.07301777546685938,0.17466685994139633
3987,0.7334476985822356,0.5897435261156274,0.004374382938983068,-0.006917374161747647,0.009171212932081785,0.07331349731940369,0.17769691802546572
3988,0.7371440739120793,0.5908924521485612,0.005344437257438495,-0.004232933531800986,0.014075038350354174,0.0758527533794843,0.18159516604164364
3989,0.7353799403601584,0.5945108733335285,0.005090634641849223,-0.005304159656648211,0.013468578561463551,0.07587604205715918,0.18342150748911176
3990,0.7385321645571086,0.5945074944949862,0.004769695793239159,-0.0050610079628164995,0.011138608782017334,0.075722424034989,0.1827793143036059
3991,0.7332493998943902,0.5928127067165245,0.00482670285009168,-0.0047114675546579,0.011530127674165502,0.07588320623050326,0.18184763658244318
3992,0.7342973938444487,0.5925953114323419,0.005266636566230276,-0.00419787347946976,0.013394614536423544,0.07397258864621932,0.17679223277442027
3993,0.7382459184874165,0.5933912741203216,0.005052689788036746,-0.004656035227800226,0.01196898179366146,0.07482938676804442,0.1788552933464438
3994,0.7358519567937744,0.5910471930524985,0.004191385663076086,-0.0065990594924481005,0.007233022092963948,0.07461122580061201,0.17670462691764127
3995,0.7253970723657381,0.5890067694609756,0.004299532482330393,-0.006237422658119884,0.008477403363060576,0.07323594117087877,0.17487091222030982
3996,0.7337270411005915,0.5919536438769908,0.003913968703615156,-0.006834401122348677,0.006620240423564461,0.0727714364364451,0.1765076512299294
3997,0.7306510946438629,0.593630327146845,0.004859238304909641,-0.005025751326055983,0.011246719536211036,0.07398388275358123,0.17786138674350999
3998,0.7299404813617993,0.5925125323945659,0.004694113772629072,-0.00555159260763971,0.010289513276135476,0.07416663363247943,0.17809700103518084
3999,0.7436880844241874,0.5961679167705871,0.005845754301798012,-0.0024508389788827634,0.016448004078595257,0.07529935682230234,0.17820335754850097
4000,0.733650621357997,0.6018380747943013,0.00584263993945533,-0.00507093646628376,0.016857182379497182,0.07326666166572329,0.17665451281197836
4001,0.7303244896938268,0.5938596373237384,0.006100697495595164,-0.0022577239321309728,0.017808779404829944,0.07475942596733953,0.17977944913100924
4002,0.7444352313351728,0.5982045345941235,0.005103270752842559,-0.004895117291738527,0.011625592718513378,0.07874229311512376,0.18630062039990503
4003,0.725667908352037,0.5914142034313449,0.005572103668210593,-0.003299798518867081,0.015764721189825193,0.0733224267305124,0.17787415354180933
4004,0.7274426004356169,0.5882307582681551,0.003418156335697753,-0.008294439752786986,0.004643725135697885,0.07140695599545031,0.1725906010951695
4005,0.7423764493457715,0.5968792045026108,0.006503240883672601,-0.0024129962961586537,0.01942519972154999,0.07890238840227852,0.18693725379853687
4006,0.7348256926119494,0.5967148742410302,0.0051409355093933184,-0.004403960156906583,0.013244565826446841,0.07351825662684429,0.1792744436670461
4007,0.7297959428291405,0.5935927562429746,0.004298303984158536,-0.0067082447978022985,0.00898783585634333,0.07453964886150474,0.1795778671070809
4008,0.7396528521093011,0.598556993455128,0.006345527492435443,-0.002034271464183446,0.019516142789678725,0.07394521890842283,0.17734242164341926
4009,0.7361723049130028,0.5926672173054749,0.006897250752953887,-0.001392697320215297,0.02089340727048683,0.0785561689255012,0.1849607526033449
4010,0.7379591588744454,0.5985920397631734,0.005774770560880937,-0.002200493359431843,0.015526201106753179,0.07652466454054395,0.18464975957330695
4011,0.7305463755122672,0.5945890790905409,0.00583711896025918,-0.0030225584078577006,0.016795501726494133,0.07416072235381097,0.18034672036471058
4012,0.7325178741768956,0.5896112454835314,0.003916917847374912,-0.007518748699039235,0.007426714092971909,0.07440696216073296,0.17929468204552415
4013,0.7420206000550815,0.5990526385690338,0.00699002265641957,-0.0005793918320092795,0.0218346553453036,0.07800738543746777,0.18661859663138947
4014,0.7369368831517832,0.5969510272359227,0.006165227118282934,-0.0017598146234433232,0.017553897653507566,0.076407025024285,0.18002123823870791
4015,0.7307490713056563,0.5920097528643331,0.005441455666156059,-0.004955237436218618,0.014169108671617803,0.07492901586784045,0.18064956030843585
4016,0.7316397742569223,0.5911626348380689,0.005289557500045228,-0.00517693742201264,0.013470647025594307,0.0755707531904474,0.18143827882405128
4017,0.7372504589285459,0.5993880647360866,0.0061731078030110575,-0.0017207331901200051,0.01711030520085921,0.07664802071362307,0.1812747199661846
4018,0.7393206084810192,0.592303810876411,0.0044003881723498894,-0.006111157824670976,0.009905555020501722,0.07443539407330974,0.1779938727918426
4019,0.7364392530483134,0.5959898306537461,0.0051868225973067394,-0.005343719790558477,0.01232042068933159,0.07576576934572916,0.17826385031501304
4020,0.7344522534260101,0.5898197220773483,0.004584761571809759,-0.004481217039621566,0.011051096179231834,0.07397664042959486,0.17936596794592688
4021,0.7414017466841781,0.5981125779898446,0.006888933706743927,-0.0005027685575035301,0.02117902126780924,0.07750420799750687,0.18273916388817646
4022,0.73046822637832,0.594389460263787,0.005375626756722651,-0.0024263843820196973,0.014505589590586454,0.07495459132189708,0.17991260975308132
4023,0.7374366809060355,0.5930377543649149,0.004274876806191208,-0.007169463598800885,0.008722891466222071,0.07190123473970965,0.17359378970239733
4024,0.7312433164688725,0.5913247453400405,0.004658552943270777,-0.004479228815403746,0.010896347694234754,0.07378448428408353,0.17660933359881148
4025,0.7332278356811928,0.5943309236527592,0.0055838393123001095,-0.002836060169372212,0.015161341098693604,0.0742864136658886,0.17882688074582415
4026,0.7303630828625113,0.5899884583172289,0.004880053134603823,-0.005083700354170162,0.011318504334703161,0.0741658891393624,0.17700527026959648
4027,0.7341717641963696,0.5990613361080197,0.006578578857716955,-0.0021713923694389736,0.02081752838461637,0.07529010681823364,0.1812769611139272
4028,0.7265285560101061,0.5920834068480373,0.005000302769154752,-0.004704412969552818,0.012799857329012676,0.07447956241563312,0.180484905869436
4029,0.7334884835026685,0.5933160634904067,0.005233585116506734,-0.005248635965126924,0.013106416678869026,0.07500561878103099,0.17813935738393905
4030,0.7352805180113455,0.5919701586140307,0.004298405354658863,-0.006624077706782194,0.008802137662003662,0.07615637871712083,0.18315560255682262
4031,0.7255936359741617,0.5903030113660688,0.005614098763938369,-0.0037898710576935724,0.014470762026308592,0.07501382556853435,0.17738463575249705
4032,0.7270574237831312,0.5909898131676972,0.005009862204493287,-0.004548376226960582,0.011685221726879247,0.07470724550241332,0.17745697503523758
4033,0.7381815219462861,0.6020009593981759,0.00660003695375222,-0.0006839129396524202,0.02076722843951284,0.07533051332523627,0.17892040796582293
4034,0.7410967596481719,0.5928536354841284,0.003726935749920668,-0.007508427174609755,0.005358237626190365,0.07681110697834112,0.18398703471791042
4035,0.7346767720614734,0.5941476642605887,0.006092510104493631,-0.0019008335517701758,0.01781888553230815,0.07468175143157547,0.17948232452459417
4036,0.7311571691062616,0.5919697468476817,0.005090765189616597,-0.004404118381212241,0.012778212785650389,0.075401790934333,0.183557778899861
4037,0.7338423146294334,0.5907235192237772,0.003985708826870105,-0.007422908788857319,0.007204519552055255,0.07363541562253255,0.17501616860518832
4038,0.7233093186112733,0.5883589291960765,0.0031851249527408143,-0.007002116498106226,0.003579675976911334,0.07267595051628152,0.17669004936347102
4039,0.7418885639253112,0.5960938866714878,0.005823141224471362,-0.0027826503594926555,0.015715770931975515,0.07462941691281041,0.17611730251780203
4040,0.7350427123193058,0.5937611311865331,0.005682367196145011,-0.002649832597524271,0.01618068672250539,0.07472950765333716,0.1791539893968842
4041,0.7406817528500192,0.59912758118583,0.007040692432335738,-0.002860651585684937,0.021843622385220307,0.07872159543155975,0.18662377027907137
4042,0.732667919338666,0.589947463389233,0.003908485954417951,-0.006855905214846469,0.006933771097317076,0.07245755057803467,0.17501051309074483
4043,0.7319310449084634,0.5944202719626733,0.00611110530911807,-0.001254620365152559,0.017845328198773047,0.07501296088654186,0.1788429702163204
4044,0.7438898130779594,0.6012158190855972,0.0062550819775023525,-0.0009414441225845671,0.019018471964149075,0.07689903597158278,0.18406253927030536
4045,0.7358687035744965,0.5969090244100668,0.006548432874105559,-0.002429371140136194,0.019768322181052844,0.07798149997828636,0.1849407020512379
4046,0.7349102734465577,0.594186198366915,0.0049226752537500085,-0.005244379151209122,0.011593270446526138,0.07644096327360962,0.18274144705558476
4047,0.734956127277792,0.5922860950200192,0.0050442797649448146,-0.00456131874505028,0.011587475979442097,0.07597728584906988,0.1792679283381582
4048,0.7325443971337747,0.5911958190199558,0.0036046231980421117,-0.008450562802144068,0.0055861349266436156,0.07130422732823502,0.17405335405335406
4049,0.7374636459604983,0.5946274927448456,0.005837303096313917,-0.0032643570893281515,0.016369259653504775,0.0761145842920965,0.18219694602420683
4050,0.7357071625263526,0.5911153362350184,0.0038025925521274484,-0.007477584804756354,0.006195984903433649,0.07609810288839514,0.1825829290677855
4051,0.731596630178553,0.5914039043810928,0.004798016495109914,-0.004432877892896814,0.011313399040210781,0.07284478055994749,0.17320383639726317
4052,0.7353604833733329,0.5943021542126425,0.006192831617763295,-0.0017255604928958501,0.017846119884391665,0.07809773277106151,0.18607514111306925
4053,0.7416342197791197,0.5943488569335412,0.0058856518118630685,-0.0038949377750593372,0.01543055842959673,0.07853861034285091,0.1850706294440086
4054,0.7308276773414246,0.5968991390379275,0.005630688933255246,-0.003168319033454825,0.015106685982272161,0.07451039153176706,0.17930062413490644
4055,0.7371100887402996,0.5954295036142303,0.005518953284494921,-0.003262789121656229,0.014304406324962882,0.07587196529574636,0.18005014672749373
4056,0.7311073979499061,0.5928141160913744,0.005437749343144338,-0.0030713294408528657,0.01333700933935289,0.07646133983049083,0.1832556471853711
4057,0.7336897791909054,0.5895811298182051,0.003985015245366097,-0.007246530131915896,0.006199433020757428,0.07318593525173628,0.1741485198091131
4058,0.7439121652044717,0.5998973439036993,0.007145828902835993,-0.000639069617459187,0.022666010655968627,0.07942281515639758,0.18765815649036655
4059,0.7369721951744729,0.5942457432740402,0.004901585694019994,-0.005599157490968509,0.011396720178959097,0.07376416511487849,0.17601858834559647
4060,0.7261552274335548,0.5879510871669165,0.0030612381413002154,-0.01007791260406632,0.0026941864856195874,0.07089267471647925,0.1699525037874135
4061,0.7319632266893238,0.5950042030349636,0.006171362324089769,-0.0026514595272197905,0.017910269035983584,0.07628049820849685,0.18139187101374638
4062,0.7338041423515286,0.595193285720813,0.0059632977588950364,-0.0022747512602904196,0.016993504612965893,0.07697326871207602,0.18328933835264555
4063,0.7375911987518405,0.5932699449271924,0.005180631150327852,-0.004934077789530256,0.012645040548970643,0.07701395347201835,0.18530020703933747
4064,0.7299298481044842,0.5942580509194457,0.005690464010981944,-0.0018507212132808926,0.01522561347418383,0.0762793183446902,0.18230643527309565
4065,0.7386617890666964,0.5916118032329203,0.004786165684686483,-0.005117542407449438,0.010853676288182124,0.07420565293678232,0.17846392151800697
4066,0.7359536682854483,0.5942750738295144,0.005074234468337546,-0.0033305289256803094,0.011739650096660559,0.07809284324536944,0.1852825229960578
4067,0.7365992452318924,0.595447488161192,0.006465192839983591,-0.0022288902988678583,0.019025680581523097,0.07647327985247922,0.1808497923327457
4068,0.7345007113264065,0.590194155850712,0.00456392746292511,-0.006424752653287902,0.009855008644029106,0.07336409584879254,0.17513839703667522
4069,0.7297025081733368,0.5905609417424693,0.005073119191886799,-0.004590658808480086,0.012268093135188507,0.07468817508158432,0.1797929339725255
4070,0.7316605200520426,0.5895242827913721,0.004543917091410443,-0.004652868604413607,0.010559921909821246,0.07331473476321351,0.17631950751841757
4071,0.7352930895716749,0.5917893359841286,0.004376533897732737,-0.005188804554783211,0.009063673707746522,0.07586966514314458,0.18193500543483782
4072,0.7366454997397568,0.5953573571568073,0.005954649139998547,-0.003201466037407008,0.017435446579905034,0.07716178102623189,0.18450500671002376
4073,0.7359645804922649,0.5971546354377788,0.005864328813604547,-0.002881939025179747,0.0161751530223484,0.07334983555239916,0.1760247896397246
4074,0.7336629278180992,0.5949589233387341,0.005233668002159075,-0.0035606712980563726,0.01367873214963189,0.0753125335501664,0.1822140992167102
4075,0.7346136006470126,0.5947128630336291,0.004429656011231242,-0.006889135746631081,0.009334216997318068,0.07241124581758136,0.17266715650257164
4076,0.7305078652025514,0.5893217998007844,0.004237066358965369,-0.007648810082652391,0.008263317029609696,0.07476215949375363,0.17976758695200076
4077,0.7297881738518506,0.5914369232176899,0.004211285956735034,-0.006440084224927145,0.008963852269173178,0.07212202166810686,0.17381730323218628
4078,0.7360105548531505,0.5951053893983151,0.005408836194374267,-0.005111619812186441,0.013768550380657496,0.07430037264564437,0.1769281186313968
4079,0.7380078846979515,0.5941309894790502,0.00469902570733749,-0.007362546849158047,0.01002498490150816,0.07570682266966997,0.18094802589871234
4080,0.7455756393896824,0.5989395796228172,0.006438966146249836,-0.0022330466614638445,0.019348591103572343,0.08019828619997184,0.18963131388475923
4081,0.7330028417509687,0.5968055684945153,0.007000831626166049,8.251349442223166e-05,0.0216826211511274,0.07610799831545088,0.1803439356585701
4082,0.7322831392411177,0.5946402617708748,0.005515659205286294,-0.002428465212147346,0.014991432576976993,0.07474793952304766,0.1793789256925258
4083,0.7326618524867577,0.5970575307292818,0.0050801160545497215,-0.0056539226675828,0.01310154901023275,0.07489787534886344,0.18047122320826198
4084,0.7342260720895285,0.5932024910487663,0.0044115804589391905,-0.006063079237841218,0.008705410138454495,0.0756997499895247,0.17939092870367063
4085,0.7372556713665512,0.5946558025641233,0.005344082641569492,-0.0041643664848382,0.013682487860145587,0.07458174346932786,0.17721194707602045
4086,0.7371441919149984,0.5938520051979078,0.004873711568326056,-0.004867360507995633,0.011334117531735521,0.07574406767361579,0.1808878040875853
4087,0.7311909524962015,0.5896649815209836,0.004382917290841948,-0.005215319254020856,0.009560316042144357,0.07363134491266368,0.17880977705478737
4088,0.7380619372560868,0.599006217478504,0.006810222731269078,-0.00042589765740219665,0.02158912844352545,0.07414958976585317,0.17613253693188802
4089,0.7333973412221592,0.5932514093872139,0.0036033842939998673,-0.008371787397015384,0.00608386779717951,0.07238940820794383,0.1758713940753993
4090,0.7335967663047444,0.5942444965106292,0.005321971871469766,-0.0038191592218645987,0.01404316305928377,0.07277209125201343,0.17519299370512292
4091,0.7336215134080587,0.5915241379362509,0.005115430467843796,-0.005101491010043757,0.012041071130581948,0.07696681475849144,0.1817921529614442
4092,0.7358456813006163,0.5957347356987969,0.004579819012829445,-0.006174049011290372,0.010168976927479645,0.07413946045605553,0.17683001344250274
4093,0.7474942991628157,0.5984862731522959,0.007084244812998075,-0.00014177745888310778,0.02275011019911044,0.07786366611060096,0.1834318638778021
4094,0.743416869831238,0.5942032830883563,0.005924819699293482,-0.00200746357288184,0.017136041517310407,0.07703240066888908,0.1826014904317637
4095,0.7336527094564791,0.5934706639743104,0.005175730850759064,-0.00566353564893618,0.013015366874116308,0.07529862751138036,0.1824453638601924
4096,0.7365498315190402,0.5944411989645716,0.004775859494893453,-0.006044738501130742,0.01117631428800947,0.07506199293237371,0.17854243458705005
4097,0.7448669561111482,0.5998248456248345,0.006465024283173415,-0.0009961284814915539,0.0194745963696068,0.07803546258691853,0.1846577790270444
4098,0.7400374149151803,0.597928248610697,0.00597988363907076,-0.0030858255872181495,0.01629577638376234,0.07733421533665373,0.18317093319787162
4099,0.731584387849039,0.5968359295364769,0.005523704387134676,-0.005393162313285571,0.015045987281231965,0.07526310250473585,0.18258130028380243
4100,0.7471796828138707,0.6001281128769143,0.00670489023036791,-0.0014806374118344623,0.020258488481044057,0.07623754511998163,0.17991203477455697
4101,0.7313636546223385,0.5935303181086495,0.004776807443372277,-0.005335303825886539,0.011346441670367247,0.07186569418669887,0.1730848329048843
4102,0.7252162217247358,0.5912059740805018,0.005437798782918946,-0.0035939866989621594,0.014179299126937939,0.073727120841429,0.17616593299708203
4103,0.7379335445159635,0.5964844346832392,0.006023472110676442,-0.0031734196161834483,0.017195220480568985,0.07553881529274488,0.18019319310282567
4104,0.7379313916248522,0.5983085914756232,0.006469044534145985,-0.0002784241349481631,0.020293146550185992,0.07786086200626237,0.18691923730178103
4105,0.7328750404763427,0.5944803777554372,0.005074038633083089,-0.006447881499540675,0.011614203241345433,0.07843526435556855,0.18792183451284836
4106,0.7426151490519791,0.5946494723127507,0.0051867039984574426,-0.004914220591285212,0.012679666380958743,0.07635455060462579,0.18122298532234332
4107,0.733061297568833,0.5946647746819258,0.0049987456679086995,-0.005311070885039126,0.012009620830904844,0.07432875544693103,0.17796701354197086
4108,0.7406294480610126,0.5934576588531068,0.005595681605797154,-0.004076538438637312,0.015101644497290678,0.078956954594653,0.1892689279101471
4109,0.7312955147706862,0.5932128178157579,0.005231848885130841,-0.004675723493915651,0.012890153298266482,0.07668154818076064,0.18286603895034653
4110,0.7417986940113266,0.5954552739732777,0.004535637759002786,-0.006263345351984029,0.009691803168972779,0.07550778240921115,0.17993883217469364
4111,0.739952553910137,0.5967056086244658,0.006422115503411985,-0.0012494311215746068,0.018264558616777338,0.07851060759128302,0.18622502628811777
4112,0.7272046248139273,0.5894916929641485,0.0042405332062182,-0.006545609645220218,0.008353862484728247,0.07375942807531609,0.17566124487071735
4113,0.7309174942804787,0.5961143026082665,0.006290249333304021,-0.001576881199347957,0.019067835946057987,0.07597145724622437,0.18055158509245745
4114,0.7368266400118182,0.593445638640948,0.004385525544060465,-0.0061300115478603034,0.008686491174308641,0.07570445911714344,0.17959179586789686
4115,0.7364748491497984,0.5945656174657188,0.005399256917193562,-0.00433760697887986,0.013937231877056755,0.07499308676114759,0.17925682079923358
4116,0.7392479606748306,0.5980039405874926,0.006022645145748018,-0.004422767629532864,0.017813949336201396,0.07306497372938937,0.17798336401656378
4117,0.7264051177137089,0.5897257674754868,0.003653665247878357,-0.008126007169488081,0.004994944388270972,0.07264659065511762,0.17381723195465593
4118,0.7344113490449186,0.5898235228379061,0.004624564632404016,-0.003997726107179078,0.010215098079818907,0.07683115825945387,0.182445112599887
4119,0.7288010404907233,0.5943936851080812,0.006044172509165668,-0.0029303459733384107,0.017298486408332092,0.07358675039978117,0.17692003028130532
4120,0.7365170612594741,0.5970729446777638,0.004749647705321713,-0.006476668086722537,0.010971709004539254,0.07365262799251827,0.1760884023123753
4121,0.7344011539681287,0.5961674749944122,0.004570566743824056,-0.0050849258718004275,0.010429670113550449,0.074532112538647,0.17870941310086244
4122,0.7344081509401462,0.5904653036181683,0.004452443724203503,-0.004671301992383858,0.009791674812676066,0.07316958551333061,0.177624062649301
4123,0.7291150376531861,0.5919390957587655,0.005199204547152947,-0.004593713852389381,0.013446470659179588,0.07278777572934308,0.1736958823646934
4124,0.7411823218241529,0.5945366808092165,0.005442186715484798,-0.0023211977662445094,0.013930823580327822,0.0728311500266368,0.17418371044367503
4125,0.7343974702579779,0.5963288636243772,0.0047278024476804514,-0.005212097288677553,0.010821812611990111,0.0737397687180106,0.17617890743471212
4126,0.7477044073616262,0.5958429331752821,0.006581449804759276,-0.0009673234623287508,0.019304734787619293,0.08243652239362388,0.19307925290257444
4127,0.7250415049223462,0.5931721404122194,0.005183834078458016,-0.004686755649143448,0.013619254949034598,0.07265239266023087,0.1741886696096677
4128,0.7317691735042671,0.5917550377086851,0.004230724575299161,-0.00630133518100251,0.008459786858381002,0.07259416554641276,0.17257340658898349
4129,0.7264902561186835,0.5905401154665747,0.005865103816633299,-0.004660489891878061,0.01620917860298632,0.07666691894346478,0.18466659412620062
4130,0.7392067909473377,0.5967432877977032,0.005224773038701502,-0.004789456278506465,0.013332668880126408,0.07612382555879323,0.1818608271603029
